id_caja,id_producto,peso,descripcion
4,3274,5.8,Sin descripcion
1,2578,8.4,Sin descripcion
1,224,5.0,Fragil
2,832,3.2,Sin descripcion
4,1326,3.7,Fragil
1,2492,6.6,Fragil
2,496,2.8,Fragil
2,2166,3.5,Fragil
4,96,3.7,Fragil
4,2416,6.3,Fragil
2,695,6.5,Sin descripcion
1,1065,5.4,Fragil
3,2199,2.6,Sin descripcion
3,1540,7.2,Fragil
4,634,5.6,Sin descripcion
1,3343,3.0,Sin descripcion
2,1711,4.2,Sin descripcion
1,2281,8.7,Fragil
1,3015,3.0,Sin descripcion
3,1447,10.5,Fragil
1,2804,1.9,Sin descripcion
2,2237,10.5,Sin descripcion
1,1494,1.0,Sin descripcion
2,3594,9.3,Sin descripcion
4,3342,1.0,Fragil
2,1753,9.2,Fragil
2,1053,2.8,Fragil
1,3291,2.0,Sin descripcion
1,48,9.4,Fragil
1,1565,5.2,Fragil
1,2296,5.8,Sin descripcion
1,2418,2.1,Fragil
1,3496,3.6,Fragil
1,3467,8.1,Sin descripcion
2,240,8.1,Sin descripcion
2,2977,1.4,Sin descripcion
2,2491,5.6,Sin descripcion
1,522,3.2,Sin descripcion
1,289,6.0,Fragil
4,3181,9.1,Sin descripcion
4,1495,6.6,Sin descripcion
3,1432,5.6,Sin descripcion
1,3726,7.5,Fragil
1,1248,6.8,Sin descripcion
2,3405,9.4,Fragil
1,1025,7.3,Fragil
1,548,5.9,Fragil
2,3183,10.0,Sin descripcion
4,966,4.3,Fragil
1,348,2.2,Sin descripcion
1,3288,8.2,Sin descripcion
3,3015,1.6,Sin descripcion
2,2242,10.7,Sin descripcion
3,1317,9.5,Fragil
1,1555,3.2,Sin descripcion
2,555,10.4,Fragil
1,3724,8.3,Sin descripcion
3,3648,6.6,Fragil
1,3451,2.5,Fragil
1,1726,3.5,Fragil
3,456,4.3,Sin descripcion
1,1841,4.1,Fragil
2,2720,8.4,Fragil
1,147,3.0,Fragil
2,3427,9.6,Fragil
4,2756,10.8,Sin descripcion
3,192,2.7,Fragil
3,1300,9.5,Fragil
1,1507,10.3,Sin descripcion
1,2682,1.7,Fragil
4,864,8.5,Sin descripcion
1,641,8.6,Fragil
3,542,6.6,Fragil
1,870,2.2,Sin descripcion
2,2830,2.7,Fragil
2,3493,5.7,Fragil
4,2826,5.8,Sin descripcion
2,1564,5.0,Fragil
1,2117,8.6,Fragil
1,1919,2.7,Sin descripcion
3,158,6.9,Fragil
1,1836,6.6,Sin descripcion
1,1937,10.6,Sin descripcion
1,1731,3.8,Sin descripcion
1,1210,1.4,Fragil
1,617,8.7,Sin descripcion
2,2412,8.1,Fragil
2,530,9.5,Fragil
2,1986,4.8,Fragil
1,2508,4.0,Fragil
4,949,1.3,Fragil
2,3172,9.3,Sin descripcion
2,1376,2.4,Sin descripcion
2,2077,1.4,Sin descripcion
1,240,6.0,Sin descripcion
2,3231,9.7,Fragil
2,361,5.6,Sin descripcion
2,1899,9.9,Sin descripcion
3,2248,10.0,Fragil
1,1550,3.3,Fragil
1,847,9.3,Sin descripcion
1,1758,10.7,Sin descripcion
1,3635,10.8,Fragil
2,1430,9.4,Sin descripcion
2,931,7.7,Fragil
1,1885,6.3,Fragil
3,1778,6.3,Sin descripcion
1,2877,5.6,Fragil
1,1371,2.5,Sin descripcion
3,2917,8.7,Fragil
2,1542,9.3,Fragil
1,154,5.6,Fragil
1,2266,5.4,Sin descripcion
2,2866,2.2,Fragil
1,1244,8.7,Sin descripcion
1,3293,8.3,Sin descripcion
1,3641,1.4,Fragil
2,1400,8.7,Fragil
2,1820,5.6,Sin descripcion
1,3121,10.2,Fragil
3,634,3.5,Fragil
2,1987,10.3,Fragil
3,2179,4.5,Sin descripcion
4,1833,2.2,Sin descripcion
2,2350,2.4,Sin descripcion
1,880,5.9,Fragil
1,614,7.4,Sin descripcion
2,562,8.8,Sin descripcion
2,818,6.7,Sin descripcion
1,218,9.4,Sin descripcion
2,3377,7.2,Fragil
1,2732,3.8,Fragil
3,3095,3.8,Fragil
1,98,10.3,Fragil
3,946,7.5,Fragil
1,2718,6.3,Fragil
2,1762,10.3,Sin descripcion
1,3228,2.5,Sin descripcion
2,2670,5.6,Sin descripcion
1,2495,8.2,Sin descripcion
1,1315,7.3,Sin descripcion
1,2077,4.4,Fragil
3,3583,1.1,Fragil
1,2546,5.4,Fragil
2,2443,10.0,Fragil
3,3290,2.6,Fragil
2,3678,9.8,Sin descripcion
2,727,9.2,Fragil
3,3224,2.3,Sin descripcion
2,233,6.9,Sin descripcion
2,893,5.1,Fragil
4,3481,10.9,Sin descripcion
1,2824,3.5,Fragil
3,2110,9.0,Fragil
2,705,1.6,Sin descripcion
1,3380,9.6,Sin descripcion
2,168,6.3,Sin descripcion
1,68,5.5,Fragil
3,3087,5.6,Sin descripcion
3,1714,9.2,Sin descripcion
1,711,10.2,Sin descripcion
3,2958,6.6,Sin descripcion
1,2282,4.7,Sin descripcion
3,1425,2.1,Sin descripcion
3,1833,4.4,Fragil
1,9,4.2,Sin descripcion
1,3527,10.5,Fragil
2,285,9.7,Fragil
1,1732,5.4,Fragil
2,703,7.5,Sin descripcion
3,2557,1.4,Sin descripcion
2,121,9.7,Fragil
2,3339,1.4,Fragil
2,3230,10.4,Sin descripcion
1,1050,10.6,Fragil
3,1667,5.7,Fragil
4,1916,4.2,Sin descripcion
2,2518,1.5,Fragil
2,79,5.1,Fragil
1,585,1.1,Fragil
2,3609,8.8,Sin descripcion
3,3111,2.2,Sin descripcion
1,1583,1.6,Sin descripcion
3,1797,8.9,Fragil
1,3199,10.1,Sin descripcion
2,455,5.7,Fragil
4,2707,3.8,Sin descripcion
1,2263,10.6,Fragil
3,1963,7.6,Fragil
1,3597,4.0,Sin descripcion
1,3421,9.8,Fragil
1,2065,4.7,Sin descripcion
1,2140,2.6,Fragil
1,3260,10.1,Sin descripcion
2,3664,3.9,Fragil
4,1311,4.7,Sin descripcion
1,3484,3.0,Fragil
2,1609,9.9,Fragil
4,589,1.3,Fragil
1,1818,9.0,Fragil
3,1525,5.0,Fragil
1,2885,6.7,Fragil
4,215,6.0,Sin descripcion
1,2441,9.9,Fragil
3,3275,4.9,Fragil
1,85,4.9,Fragil
1,1026,4.7,Fragil
1,3068,2.1,Fragil
2,2066,6.5,Sin descripcion
3,28,9.4,Sin descripcion
3,1171,6.9,Sin descripcion
2,1993,10.0,Fragil
3,2554,8.1,Sin descripcion
3,2007,8.5,Fragil
1,3272,6.1,Fragil
1,2035,2.5,Sin descripcion
1,1094,3.7,Sin descripcion
1,221,2.9,Fragil
3,1894,6.6,Fragil
1,2416,1.6,Sin descripcion
2,123,8.8,Sin descripcion
2,1486,5.1,Fragil
2,646,5.7,Sin descripcion
1,1593,5.3,Sin descripcion
1,1309,9.1,Sin descripcion
1,1243,6.1,Sin descripcion
4,298,9.4,Fragil
2,1646,8.1,Sin descripcion
3,1217,7.0,Fragil
3,2955,4.5,Fragil
2,885,7.3,Fragil
2,1506,5.3,Sin descripcion
1,2273,1.3,Sin descripcion
1,793,7.5,Sin descripcion
2,1758,8.5,Sin descripcion
4,1754,8.3,Sin descripcion
2,1452,4.7,Sin descripcion
3,2928,10.8,Sin descripcion
4,75,9.4,Fragil
1,2404,6.4,Fragil
1,1820,4.9,Fragil
1,1920,7.0,Sin descripcion
1,673,3.8,Fragil
1,2803,10.6,Sin descripcion
3,3072,5.6,Sin descripcion
2,2486,9.8,Fragil
4,3058,7.5,Fragil
3,1735,10.5,Sin descripcion
2,1332,5.6,Fragil
1,3718,5.2,Sin descripcion
1,2772,2.4,Fragil
1,255,1.9,Sin descripcion
1,3418,7.2,Sin descripcion
3,2876,9.4,Sin descripcion
3,2805,2.4,Sin descripcion
1,293,10.8,Sin descripcion
3,170,2.5,Fragil
1,734,4.3,Sin descripcion
3,914,8.4,Sin descripcion
2,2796,3.2,Sin descripcion
2,205,5.6,Sin descripcion
4,2020,6.8,Sin descripcion
1,3433,10.8,Sin descripcion
2,198,2.5,Sin descripcion
2,3080,1.2,Fragil
1,990,4.9,Fragil
1,571,10.3,Fragil
3,3157,4.9,Fragil
4,1480,8.5,Sin descripcion
1,2909,9.2,Fragil
2,1478,2.7,Sin descripcion
2,596,2.9,Sin descripcion
2,1951,9.4,Sin descripcion
3,1703,8.3,Sin descripcion
1,1320,3.5,Sin descripcion
1,2034,4.6,Fragil
3,1923,9.8,Sin descripcion
3,2269,6.5,Fragil
1,646,3.7,Sin descripcion
1,1993,9.8,Sin descripcion
1,964,1.2,Sin descripcion
2,1006,4.8,Fragil
3,231,8.8,Sin descripcion
1,247,5.0,Sin descripcion
2,3509,3.2,Fragil
2,1649,5.3,Sin descripcion
1,856,3.3,Fragil
1,751,3.7,Sin descripcion
2,550,9.6,Fragil
1,3632,1.5,Sin descripcion
1,2166,3.8,Sin descripcion
3,2574,4.7,Fragil
1,1875,8.6,Sin descripcion
3,3609,8.6,Sin descripcion
1,66,1.4,Sin descripcion
2,1700,1.5,Fragil
1,3593,8.1,Sin descripcion
4,1919,8.7,Sin descripcion
1,2396,4.9,Fragil
1,3287,5.2,Sin descripcion
3,883,1.0,Fragil
1,236,1.7,Sin descripcion
2,3504,4.7,Sin descripcion
3,1722,10.6,Fragil
2,3072,8.1,Sin descripcion
1,2716,10.3,Fragil
2,1466,7.5,Fragil
4,824,3.5,Sin descripcion
1,905,10.0,Sin descripcion
3,1260,8.2,Fragil
2,2544,9.9,Fragil
1,1772,9.0,Sin descripcion
2,2109,8.0,Sin descripcion
2,1000,10.9,Sin descripcion
2,784,10.9,Fragil
1,260,8.4,Sin descripcion
3,2151,2.0,Sin descripcion
2,662,4.4,Sin descripcion
4,352,7.3,Sin descripcion
1,3316,6.2,Fragil
1,2230,8.5,Sin descripcion
1,2598,10.0,Fragil
2,329,1.0,Sin descripcion
3,1937,8.7,Sin descripcion
2,1911,10.4,Fragil
2,153,9.6,Fragil
1,1677,10.4,Fragil
1,1286,9.0,Sin descripcion
4,2568,4.3,Fragil
2,197,8.7,Fragil
1,2358,1.9,Fragil
4,3275,5.4,Sin descripcion
2,3414,1.7,Fragil
3,2281,6.1,Fragil
1,427,6.1,Fragil
3,1956,7.7,Fragil
1,594,10.4,Fragil
1,1117,7.3,Fragil
1,2329,6.3,Sin descripcion
2,1524,5.4,Sin descripcion
1,2925,6.1,Fragil
2,1764,2.1,Sin descripcion
1,2478,9.1,Sin descripcion
1,1659,1.1,Sin descripcion
1,2099,3.3,Sin descripcion
1,3463,5.2,Sin descripcion
1,2425,1.7,Fragil
1,2089,9.2,Sin descripcion
2,2303,3.0,Fragil
3,724,4.9,Fragil
3,1594,5.1,Sin descripcion
1,1390,2.0,Sin descripcion
1,369,10.4,Sin descripcion
2,1727,6.1,Sin descripcion
2,1582,4.8,Fragil
1,1881,2.2,Sin descripcion
2,3085,2.1,Fragil
2,1133,4.9,Fragil
4,2097,1.3,Sin descripcion
1,1608,5.7,Fragil
1,200,3.3,Sin descripcion
3,3239,9.5,Sin descripcion
1,2473,8.3,Sin descripcion
1,733,4.9,Sin descripcion
1,1188,10.6,Sin descripcion
3,2200,9.6,Fragil
3,93,8.2,Fragil
1,2644,7.7,Fragil
1,3067,9.9,Fragil
2,1705,9.5,Fragil
3,3283,9.0,Fragil
2,1937,7.5,Fragil
2,3338,1.3,Sin descripcion
2,1017,3.3,Fragil
2,170,4.9,Sin descripcion
4,2199,3.5,Fragil
1,606,9.6,Fragil
1,3213,4.3,Fragil
1,2143,9.7,Fragil
1,43,3.1,Fragil
2,974,8.9,Sin descripcion
1,3179,8.9,Fragil
2,2521,5.3,Fragil
2,2108,6.9,Sin descripcion
1,2710,8.9,Fragil
2,2101,7.4,Sin descripcion
2,2394,6.0,Sin descripcion
2,1381,1.4,Fragil
1,1099,5.8,Sin descripcion
2,2450,8.9,Sin descripcion
4,2933,8.4,Sin descripcion
4,644,3.8,Sin descripcion
1,3690,7.1,Sin descripcion
2,1416,5.1,Fragil
2,2134,2.2,Fragil
2,102,9.1,Sin descripcion
2,2930,1.7,Sin descripcion
1,1828,7.7,Sin descripcion
3,3610,5.6,Sin descripcion
2,1311,10.6,Sin descripcion
1,26,7.3,Sin descripcion
2,132,2.8,Fragil
3,2185,5.9,Sin descripcion
2,2540,4.9,Fragil
1,3284,8.0,Fragil
2,1239,2.1,Fragil
1,1966,2.5,Fragil
2,2389,9.3,Sin descripcion
2,2608,3.9,Fragil
1,329,9.6,Sin descripcion
2,631,7.6,Sin descripcion
1,1439,9.6,Fragil
1,2280,1.2,Fragil
1,1746,6.9,Fragil
1,414,1.1,Fragil
3,1487,10.3,Sin descripcion
4,1456,9.1,Sin descripcion
4,77,8.2,Fragil
1,756,3.6,Fragil
1,2707,5.9,Sin descripcion
1,507,8.3,Fragil
2,2221,1.3,Sin descripcion
2,2840,5.1,Fragil
3,506,6.1,Fragil
3,2693,7.1,Sin descripcion
1,1932,5.8,Sin descripcion
2,259,1.6,Sin descripcion
1,1669,9.3,Sin descripcion
2,560,7.9,Sin descripcion
2,196,7.5,Fragil
1,1160,10.8,Fragil
1,2142,4.4,Sin descripcion
1,2243,8.4,Sin descripcion
3,1383,4.7,Fragil
2,437,4.6,Fragil
1,1809,1.0,Sin descripcion
2,1726,4.0,Fragil
2,2970,9.7,Fragil
1,1844,7.1,Sin descripcion
3,1474,9.1,Sin descripcion
1,1372,8.7,Fragil
2,1946,10.6,Fragil
2,2493,7.8,Fragil
3,1825,1.9,Sin descripcion
1,1700,7.2,Sin descripcion
1,766,10.1,Fragil
1,864,3.8,Fragil
4,803,7.0,Fragil
2,365,7.7,Fragil
1,184,9.6,Fragil
4,492,4.8,Sin descripcion
2,1963,5.0,Sin descripcion
3,2448,9.6,Fragil
4,3526,8.4,Sin descripcion
1,597,7.1,Sin descripcion
2,479,9.1,Fragil
3,2607,2.4,Fragil
2,2338,2.3,Fragil
3,3387,7.9,Fragil
3,2202,8.1,Sin descripcion
2,2417,8.3,Fragil
1,1784,5.1,Fragil
1,3087,2.9,Fragil
2,1882,7.1,Fragil
1,2822,10.6,Fragil
2,2574,7.1,Sin descripcion
3,1026,3.2,Sin descripcion
2,3350,1.6,Fragil
1,2288,2.9,Sin descripcion
2,1860,1.3,Fragil
3,3602,9.6,Fragil
3,3335,6.5,Fragil
1,93,3.7,Sin descripcion
4,629,8.3,Sin descripcion
3,1674,1.2,Sin descripcion
1,3026,3.4,Sin descripcion
3,2069,4.1,Fragil
1,3239,7.8,Fragil
3,375,4.5,Sin descripcion
1,103,2.0,Sin descripcion
2,2268,1.7,Sin descripcion
1,295,10.8,Fragil
2,2615,10.0,Fragil
3,2440,8.2,Sin descripcion
4,1218,5.5,Sin descripcion
1,1347,4.0,Fragil
1,3168,10.9,Fragil
1,1137,5.2,Fragil
4,3178,7.3,Fragil
1,1787,1.1,Sin descripcion
1,1709,5.7,Sin descripcion
1,365,8.4,Fragil
2,615,2.9,Fragil
1,3674,9.2,Sin descripcion
1,2821,5.8,Fragil
1,1521,10.4,Sin descripcion
2,1627,5.9,Fragil
1,638,3.1,Fragil
2,2368,7.0,Fragil
3,580,2.9,Fragil
2,3651,4.7,Sin descripcion
1,1547,5.3,Sin descripcion
3,2585,10.3,Sin descripcion
4,1896,3.6,Fragil
1,2324,2.4,Sin descripcion
4,3224,6.0,Sin descripcion
2,2568,9.3,Sin descripcion
2,280,8.0,Fragil
3,2237,3.8,Fragil
2,1813,8.8,Sin descripcion
3,1770,2.0,Fragil
1,1283,2.8,Fragil
1,3048,10.9,Sin descripcion
1,3258,5.4,Fragil
2,1584,1.8,Sin descripcion
4,1760,5.2,Sin descripcion
2,3247,1.6,Fragil
2,558,2.0,Fragil
1,1635,10.0,Sin descripcion
3,1959,4.2,Sin descripcion
1,2977,7.1,Sin descripcion
1,1559,4.5,Sin descripcion
1,1271,10.4,Fragil
3,3226,3.7,Fragil
1,2502,1.1,Fragil
2,1507,10.5,Fragil
1,266,6.8,Fragil
3,2623,8.1,Fragil
3,3462,3.9,Sin descripcion
1,2627,5.0,Fragil
2,2328,1.6,Fragil
1,3668,10.1,Fragil
2,1157,6.6,Fragil
2,708,5.4,Sin descripcion
1,2737,3.0,Fragil
1,3035,9.7,Sin descripcion
3,91,7.7,Sin descripcion
4,357,8.0,Sin descripcion
3,473,1.7,Fragil
4,1432,6.1,Sin descripcion
2,1194,3.5,Fragil
1,122,10.7,Sin descripcion
3,489,5.3,Sin descripcion
4,1735,4.7,Sin descripcion
1,2864,6.1,Sin descripcion
2,1402,6.3,Sin descripcion
2,2203,2.3,Sin descripcion
2,1210,1.1,Fragil
2,3311,9.1,Sin descripcion
1,3301,7.6,Fragil
3,2068,1.6,Sin descripcion
2,925,4.4,Sin descripcion
1,2339,10.0,Sin descripcion
2,3472,9.8,Fragil
2,803,4.9,Sin descripcion
2,1712,7.5,Fragil
1,1278,5.7,Sin descripcion
1,1351,3.1,Sin descripcion
2,1082,1.2,Sin descripcion
4,124,4.3,Fragil
2,2132,5.4,Sin descripcion
4,2436,9.2,Fragil
3,1230,9.6,Sin descripcion
3,1396,9.2,Sin descripcion
2,3645,1.9,Sin descripcion
2,2712,4.9,Sin descripcion
2,3452,7.3,Sin descripcion
3,1201,9.0,Fragil
1,701,7.7,Sin descripcion
1,146,4.0,Fragil
3,2491,3.3,Sin descripcion
1,265,1.5,Fragil
1,3050,10.3,Fragil
2,1443,4.7,Sin descripcion
3,685,9.2,Fragil
1,2332,1.2,Fragil
1,2741,8.2,Sin descripcion
1,1426,2.8,Fragil
2,3337,7.6,Fragil
2,1577,4.9,Fragil
3,835,1.9,Fragil
3,2815,2.0,Fragil
1,3653,3.2,Sin descripcion
1,324,1.5,Sin descripcion
1,1292,4.5,Sin descripcion
1,2539,8.1,Sin descripcion
2,1741,6.2,Sin descripcion
3,73,5.2,Sin descripcion
2,475,1.6,Sin descripcion
2,453,6.0,Sin descripcion
1,2370,7.9,Sin descripcion
1,3105,4.5,Fragil
2,2160,1.8,Sin descripcion
3,3618,1.8,Sin descripcion
1,3420,2.3,Fragil
1,2976,5.5,Fragil
3,2576,6.9,Sin descripcion
4,1778,3.1,Fragil
3,283,2.5,Fragil
2,1795,10.9,Fragil
1,97,7.3,Fragil
1,2575,4.4,Fragil
3,1826,7.1,Sin descripcion
2,3547,4.4,Fragil
3,3178,8.9,Sin descripcion
2,2503,4.3,Fragil
4,517,1.1,Sin descripcion
4,979,3.1,Sin descripcion
1,3151,3.2,Sin descripcion
3,3128,7.6,Fragil
1,1116,9.8,Sin descripcion
4,3025,9.5,Fragil
1,3283,2.8,Fragil
4,126,1.5,Sin descripcion
2,2714,10.4,Sin descripcion
1,3022,4.2,Sin descripcion
2,260,10.5,Sin descripcion
1,312,2.6,Fragil
1,2044,3.8,Sin descripcion
1,374,1.3,Sin descripcion
2,2295,1.0,Fragil
2,406,1.6,Sin descripcion
2,1555,4.1,Sin descripcion
4,3288,3.6,Fragil
2,3535,10.7,Sin descripcion
1,2738,1.5,Sin descripcion
1,1445,2.8,Fragil
1,3423,7.0,Sin descripcion
1,11,6.4,Sin descripcion
1,2880,2.1,Fragil
1,3477,10.8,Sin descripcion
3,1002,6.1,Sin descripcion
1,1255,8.9,Sin descripcion
3,2487,5.2,Sin descripcion
2,2141,3.4,Sin descripcion
3,410,7.3,Fragil
1,3357,10.8,Fragil
2,2855,10.4,Fragil
1,77,5.7,Sin descripcion
1,3702,10.3,Sin descripcion
2,2792,10.8,Sin descripcion
3,1730,10.6,Fragil
2,1990,10.1,Fragil
2,1297,2.7,Fragil
2,3116,5.8,Sin descripcion
1,3425,9.8,Sin descripcion
2,3197,6.5,Sin descripcion
4,131,1.7,Fragil
2,2571,10.5,Fragil
1,5,4.1,Fragil
2,2185,4.8,Sin descripcion
3,2817,7.9,Fragil
2,2827,2.4,Sin descripcion
1,1166,6.8,Fragil
1,3562,5.6,Sin descripcion
1,835,10.5,Sin descripcion
2,134,8.2,Sin descripcion
4,28,9.6,Fragil
1,2131,2.3,Fragil
4,3110,10.7,Sin descripcion
1,3149,6.2,Sin descripcion
3,2321,4.2,Fragil
3,2849,3.2,Sin descripcion
1,1474,1.5,Sin descripcion
3,1551,5.2,Sin descripcion
3,730,6.8,Sin descripcion
3,1857,10.0,Sin descripcion
2,332,8.6,Fragil
2,2801,9.3,Sin descripcion
3,1688,8.8,Sin descripcion
1,2819,9.8,Fragil
2,1449,5.7,Sin descripcion
1,1107,2.7,Sin descripcion
1,912,4.3,Fragil
1,663,10.5,Fragil
3,431,2.8,Fragil
2,2774,2.4,Sin descripcion
3,818,10.0,Fragil
2,909,8.8,Sin descripcion
2,2370,3.0,Fragil
1,1778,9.8,Fragil
3,400,8.1,Fragil
1,2298,5.6,Sin descripcion
4,587,6.5,Fragil
2,1607,3.9,Sin descripcion
1,1628,5.5,Sin descripcion
2,1859,3.9,Fragil
2,2339,1.7,Fragil
2,2270,6.4,Sin descripcion
4,1616,8.6,Sin descripcion
2,696,2.5,Fragil
1,3575,2.4,Fragil
2,1789,9.9,Sin descripcion
3,2614,4.5,Sin descripcion
1,494,8.8,Sin descripcion
3,2328,9.5,Fragil
1,1719,10.3,Fragil
3,1091,3.7,Fragil
2,1231,2.8,Fragil
2,1336,6.5,Fragil
1,3302,5.9,Fragil
2,3431,4.9,Sin descripcion
1,1193,4.0,Fragil
2,741,1.2,Sin descripcion
4,1203,10.6,Sin descripcion
2,1566,5.8,Fragil
2,3343,9.0,Sin descripcion
1,782,4.2,Fragil
3,570,4.1,Fragil
1,49,8.7,Fragil
3,2323,5.1,Sin descripcion
2,3283,3.9,Fragil
3,2599,8.2,Fragil
2,3182,1.3,Sin descripcion
1,7,4.1,Fragil
4,1654,4.5,Fragil
1,239,3.0,Fragil
2,1315,10.9,Sin descripcion
4,1369,2.8,Sin descripcion
1,2018,4.9,Sin descripcion
3,1479,4.4,Fragil
1,1615,2.9,Sin descripcion
4,1266,6.0,Sin descripcion
1,534,1.7,Sin descripcion
3,1711,3.4,Fragil
1,354,2.7,Fragil
1,3243,9.2,Fragil
1,1115,8.1,Fragil
3,2307,3.2,Fragil
1,3624,2.2,Sin descripcion
1,3526,1.6,Sin descripcion
2,3078,7.7,Sin descripcion
1,3583,3.7,Fragil
1,499,10.9,Sin descripcion
1,2490,4.1,Fragil
1,3414,4.4,Sin descripcion
1,1567,9.5,Fragil
1,168,6.1,Fragil
1,2669,1.2,Sin descripcion
1,1720,6.1,Sin descripcion
4,140,9.3,Fragil
3,2232,5.2,Sin descripcion
3,2078,10.9,Fragil
1,3358,10.2,Sin descripcion
2,1505,6.2,Sin descripcion
2,1372,5.1,Fragil
3,1572,7.0,Fragil
2,1539,8.5,Sin descripcion
3,626,3.8,Sin descripcion
1,1710,6.4,Fragil
2,424,2.2,Sin descripcion
3,1022,7.3,Fragil
4,2332,1.3,Fragil
2,2643,6.7,Fragil
3,2874,1.0,Fragil
4,171,7.2,Fragil
1,1935,5.0,Sin descripcion
1,419,3.7,Fragil
4,1332,10.8,Fragil
2,1853,5.7,Fragil
2,1153,1.7,Fragil
4,2289,7.7,Fragil
4,1395,9.1,Fragil
2,288,1.8,Sin descripcion
3,123,6.5,Sin descripcion
1,3720,9.6,Sin descripcion
3,2141,5.0,Sin descripcion
3,585,9.4,Sin descripcion
1,2315,1.6,Fragil
1,3223,7.6,Sin descripcion
3,692,9.1,Fragil
3,995,6.7,Fragil
3,1654,1.6,Fragil
1,2226,1.1,Sin descripcion
3,254,1.0,Sin descripcion
1,2534,6.9,Sin descripcion
2,1702,10.6,Sin descripcion
4,1341,4.8,Fragil
1,2828,1.7,Fragil
2,3349,5.9,Sin descripcion
3,944,7.3,Sin descripcion
3,1024,5.9,Fragil
2,913,1.8,Fragil
3,2740,8.7,Sin descripcion
1,263,5.1,Sin descripcion
2,2880,9.6,Sin descripcion
3,1261,1.0,Sin descripcion
2,130,2.1,Fragil
1,2350,4.4,Fragil
1,3062,7.7,Sin descripcion
1,518,9.4,Fragil
1,1527,8.7,Fragil
2,3537,4.8,Sin descripcion
1,3145,9.3,Fragil
1,1774,7.5,Sin descripcion
1,3416,6.2,Sin descripcion
3,2629,4.5,Fragil
4,1504,1.9,Fragil
2,2920,10.8,Sin descripcion
3,3370,2.0,Sin descripcion
1,2903,8.9,Fragil
2,1276,4.5,Fragil
3,242,10.0,Sin descripcion
2,3205,8.8,Fragil
1,3391,5.8,Fragil
4,2526,2.7,Fragil
1,212,10.7,Fragil
2,1320,7.2,Fragil
2,2802,10.4,Fragil
1,2458,7.4,Sin descripcion
1,1902,3.1,Sin descripcion
1,3279,2.6,Sin descripcion
3,755,2.7,Sin descripcion
3,2971,1.9,Sin descripcion
3,37,6.5,Sin descripcion
1,512,4.4,Fragil
1,1433,3.1,Sin descripcion
2,3654,3.6,Sin descripcion
1,3445,3.1,Fragil
3,2378,10.5,Fragil
2,1699,5.7,Sin descripcion
2,501,3.3,Fragil
4,3416,9.9,Sin descripcion
4,1685,3.2,Sin descripcion
4,3655,6.9,Sin descripcion
1,431,4.2,Fragil
3,3238,6.4,Sin descripcion
2,1833,3.6,Sin descripcion
2,430,9.7,Sin descripcion
2,66,5.1,Fragil
1,36,10.9,Fragil
1,13,1.4,Sin descripcion
1,903,9.9,Fragil
2,3341,6.2,Fragil
2,384,6.8,Sin descripcion
3,1708,5.8,Sin descripcion
3,2923,9.5,Fragil
1,2663,10.8,Fragil
1,602,2.2,Sin descripcion
2,1557,6.4,Sin descripcion
2,1261,4.0,Fragil
2,1337,10.8,Sin descripcion
2,900,6.6,Sin descripcion
1,666,10.2,Fragil
4,321,7.6,Fragil
1,1194,7.4,Sin descripcion
1,2995,4.0,Fragil
1,353,4.7,Sin descripcion
4,1329,1.7,Sin descripcion
4,1641,5.4,Sin descripcion
2,745,1.5,Sin descripcion
1,1353,8.0,Sin descripcion
2,802,5.0,Sin descripcion
4,1164,7.7,Sin descripcion
2,211,10.0,Fragil
2,1796,5.2,Fragil
4,3244,5.7,Fragil
1,2887,7.4,Fragil
1,1311,5.8,Sin descripcion
4,3677,5.7,Fragil
4,1195,1.4,Fragil
1,2629,9.9,Fragil
4,1321,8.2,Fragil
2,1002,3.6,Sin descripcion
1,3684,10.6,Sin descripcion
1,113,3.4,Sin descripcion
2,3453,1.1,Sin descripcion
1,3246,5.3,Fragil
3,251,7.1,Sin descripcion
1,2526,5.8,Fragil
2,1097,7.7,Fragil
1,1968,10.2,Fragil
2,3669,8.9,Sin descripcion
3,3616,3.4,Sin descripcion
2,2099,2.9,Sin descripcion
1,1374,6.3,Sin descripcion
3,3621,2.7,Sin descripcion
1,3397,3.1,Sin descripcion
2,1701,9.4,Sin descripcion
2,3162,4.9,Fragil
1,2809,8.3,Fragil
3,933,7.8,Sin descripcion
1,2513,9.2,Fragil
1,1086,7.6,Sin descripcion
3,1255,9.2,Fragil
4,3300,7.7,Sin descripcion
1,682,7.7,Fragil
2,1799,9.0,Sin descripcion
1,463,1.2,Sin descripcion
3,353,2.7,Fragil
4,785,7.7,Sin descripcion
2,2888,3.7,Fragil
1,806,2.3,Sin descripcion
1,2760,4.3,Sin descripcion
3,3682,8.2,Fragil
2,2050,10.3,Sin descripcion
2,1887,1.7,Sin descripcion
1,1264,9.7,Sin descripcion
2,730,8.4,Sin descripcion
1,2141,2.3,Sin descripcion
1,2862,9.7,Sin descripcion
1,2105,5.9,Sin descripcion
3,3276,3.6,Sin descripcion
3,3357,8.4,Sin descripcion
4,1674,2.4,Sin descripcion
1,3353,2.6,Sin descripcion
1,3053,9.7,Fragil
1,1617,2.0,Fragil
1,2808,8.2,Sin descripcion
3,1164,5.7,Sin descripcion
1,210,4.7,Sin descripcion
1,1407,4.2,Fragil
2,3346,9.2,Sin descripcion
